split,video,stem,sample_id,input_path,target_path,mask_path,pair_count_of_video,bucket
val,正珠150103回风巷T2,segment_007,正珠150103回风巷T2__segment_007,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_007.png,28,16-30
val,正珠150103回风巷T2,segment_008,正珠150103回风巷T2__segment_008,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_008.png,28,16-30
val,正珠150103回风巷T2,segment_009,正珠150103回风巷T2__segment_009,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_009.png,28,16-30
val,正珠150103回风巷T2,segment_010,正珠150103回风巷T2__segment_010,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_010.png,28,16-30
val,正珠150103回风巷T2,segment_011,正珠150103回风巷T2__segment_011,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_011.png,28,16-30
val,正珠150103回风巷T2,segment_012,正珠150103回风巷T2__segment_012,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_012.png,28,16-30
val,正珠150103回风巷T2,segment_013,正珠150103回风巷T2__segment_013,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_013.png,28,16-30
val,正珠150103回风巷T2,segment_014,正珠150103回风巷T2__segment_014,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_014.png,28,16-30
val,正珠150103回风巷T2,segment_015,正珠150103回风巷T2__segment_015,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_015.png,28,16-30
val,正珠150103回风巷T2,segment_016,正珠150103回风巷T2__segment_016,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_016.png,28,16-30
val,正珠150103回风巷T2,segment_017,正珠150103回风巷T2__segment_017,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_017.png,28,16-30
val,正珠150103回风巷T2,segment_018,正珠150103回风巷T2__segment_018,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_018.png,28,16-30
val,正珠150103回风巷T2,segment_019,正珠150103回风巷T2__segment_019,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_019.png,28,16-30
val,正珠150103回风巷T2,segment_020,正珠150103回风巷T2__segment_020,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_020.png,28,16-30
val,正珠150103回风巷T2,segment_021,正珠150103回风巷T2__segment_021,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_021.png,28,16-30
val,正珠150103回风巷T2,segment_022,正珠150103回风巷T2__segment_022,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_022.png,28,16-30
val,正珠150103回风巷T2,segment_023,正珠150103回风巷T2__segment_023,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_023.png,28,16-30
val,正珠150103回风巷T2,segment_024,正珠150103回风巷T2__segment_024,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_024.png,28,16-30
val,正珠150103回风巷T2,segment_025,正珠150103回风巷T2__segment_025,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_025.png,28,16-30
val,正珠150103回风巷T2,segment_026,正珠150103回风巷T2__segment_026,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_026.png,28,16-30
val,正珠150103回风巷T2,segment_027,正珠150103回风巷T2__segment_027,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_027.png,28,16-30
val,正珠150103回风巷T2,segment_028,正珠150103回风巷T2__segment_028,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150103回风巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150103回风巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150103回风巷T2__segment_028.png,28,16-30
val,正珠150104高抽巷T2,segment_001,正珠150104高抽巷T2__segment_001,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_001.png,45,31-45
val,正珠150104高抽巷T2,segment_002,正珠150104高抽巷T2__segment_002,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_002.png,45,31-45
val,正珠150104高抽巷T2,segment_003,正珠150104高抽巷T2__segment_003,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_003.png,45,31-45
val,正珠150104高抽巷T2,segment_004,正珠150104高抽巷T2__segment_004,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_004.png,45,31-45
val,正珠150104高抽巷T2,segment_005,正珠150104高抽巷T2__segment_005,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_005.png,45,31-45
val,正珠150104高抽巷T2,segment_006,正珠150104高抽巷T2__segment_006,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_006.png,45,31-45
val,正珠150104高抽巷T2,segment_007,正珠150104高抽巷T2__segment_007,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_007.png,45,31-45
val,正珠150104高抽巷T2,segment_008,正珠150104高抽巷T2__segment_008,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_008.png,45,31-45
val,正珠150104高抽巷T2,segment_009,正珠150104高抽巷T2__segment_009,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_009.png,45,31-45
val,正珠150104高抽巷T2,segment_010,正珠150104高抽巷T2__segment_010,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_010.png,45,31-45
val,正珠150104高抽巷T2,segment_011,正珠150104高抽巷T2__segment_011,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_011.png,45,31-45
val,正珠150104高抽巷T2,segment_012,正珠150104高抽巷T2__segment_012,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_012.png,45,31-45
val,正珠150104高抽巷T2,segment_013,正珠150104高抽巷T2__segment_013,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_013.png,45,31-45
val,正珠150104高抽巷T2,segment_014,正珠150104高抽巷T2__segment_014,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_014.png,45,31-45
val,正珠150104高抽巷T2,segment_015,正珠150104高抽巷T2__segment_015,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_015.png,45,31-45
val,正珠150104高抽巷T2,segment_016,正珠150104高抽巷T2__segment_016,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_016.png,45,31-45
val,正珠150104高抽巷T2,segment_017,正珠150104高抽巷T2__segment_017,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_017.png,45,31-45
val,正珠150104高抽巷T2,segment_018,正珠150104高抽巷T2__segment_018,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_018.png,45,31-45
val,正珠150104高抽巷T2,segment_019,正珠150104高抽巷T2__segment_019,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_019.png,45,31-45
val,正珠150104高抽巷T2,segment_020,正珠150104高抽巷T2__segment_020,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_020.png,45,31-45
val,正珠150104高抽巷T2,segment_021,正珠150104高抽巷T2__segment_021,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_021.png,45,31-45
val,正珠150104高抽巷T2,segment_022,正珠150104高抽巷T2__segment_022,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_022.png,45,31-45
val,正珠150104高抽巷T2,segment_023,正珠150104高抽巷T2__segment_023,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_023.png,45,31-45
val,正珠150104高抽巷T2,segment_024,正珠150104高抽巷T2__segment_024,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_024.png,45,31-45
val,正珠150104高抽巷T2,segment_025,正珠150104高抽巷T2__segment_025,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_025.png,45,31-45
val,正珠150104高抽巷T2,segment_026,正珠150104高抽巷T2__segment_026,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_026.png,45,31-45
val,正珠150104高抽巷T2,segment_027,正珠150104高抽巷T2__segment_027,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_027.png,45,31-45
val,正珠150104高抽巷T2,segment_028,正珠150104高抽巷T2__segment_028,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_028.png,45,31-45
val,正珠150104高抽巷T2,segment_029,正珠150104高抽巷T2__segment_029,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_029.png,45,31-45
val,正珠150104高抽巷T2,segment_030,正珠150104高抽巷T2__segment_030,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_030.png,45,31-45
val,正珠150104高抽巷T2,segment_031,正珠150104高抽巷T2__segment_031,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_031.png,45,31-45
val,正珠150104高抽巷T2,segment_032,正珠150104高抽巷T2__segment_032,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_032.png,45,31-45
val,正珠150104高抽巷T2,segment_033,正珠150104高抽巷T2__segment_033,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_033.png,45,31-45
val,正珠150104高抽巷T2,segment_034,正珠150104高抽巷T2__segment_034,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_034.png,45,31-45
val,正珠150104高抽巷T2,segment_035,正珠150104高抽巷T2__segment_035,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_035.png,45,31-45
val,正珠150104高抽巷T2,segment_036,正珠150104高抽巷T2__segment_036,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_036.png,45,31-45
val,正珠150104高抽巷T2,segment_037,正珠150104高抽巷T2__segment_037,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_037.png,45,31-45
val,正珠150104高抽巷T2,segment_038,正珠150104高抽巷T2__segment_038,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_038.png,45,31-45
val,正珠150104高抽巷T2,segment_039,正珠150104高抽巷T2__segment_039,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_039.png,45,31-45
val,正珠150104高抽巷T2,segment_040,正珠150104高抽巷T2__segment_040,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_040.png,45,31-45
val,正珠150104高抽巷T2,segment_041,正珠150104高抽巷T2__segment_041,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_041.png,45,31-45
val,正珠150104高抽巷T2,segment_042,正珠150104高抽巷T2__segment_042,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_042.png,45,31-45
val,正珠150104高抽巷T2,segment_043,正珠150104高抽巷T2__segment_043,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_043.png,45,31-45
val,正珠150104高抽巷T2,segment_044,正珠150104高抽巷T2__segment_044,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_044.png,45,31-45
val,正珠150104高抽巷T2,segment_045,正珠150104高抽巷T2__segment_045,/home/user/lucidmine-40-video-dataset/data/val/input/正珠150104高抽巷T2__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/val/target/正珠150104高抽巷T2__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/val/mask/正珠150104高抽巷T2__segment_045.png,45,31-45
